GAME_DATE,SEASON_ID,MATCHUP,TEAM_NAME,target_win,rolling_PTS,rolling_FG_PCT,rolling_AST,rolling_REB,rolling_target_win
2022-04-05,2021-22,MIN vs. WAS,Minnesota Timberwolves,0,121.0,0.5086,27.2,38.6,0.6
2022-04-05,2021-22,ORL vs. CLE,Orlando Magic,1,99.6,0.4215999999999999,24.2,45.8,0.0
2022-04-05,2021-22,OKC vs. POR,Oklahoma City Thunder,1,115.4,0.4782,29.8,47.0,0.4
2022-04-05,2021-22,UTA vs. MEM,Utah Jazz,1,109.0,0.48040000000000005,23.0,40.0,0.2
2022-04-05,2021-22,SAC vs. NOP,Sacramento Kings,0,109.4,0.45020000000000004,22.8,43.4,0.6
2022-04-06,2021-22,DET vs. DAL,Detroit Pistons,0,111.6,0.46080000000000004,27.4,39.2,0.6
2022-04-06,2021-22,UTA vs. OKC,Utah Jazz,1,113.0,0.4734,22.6,44.6,0.4
2022-04-06,2021-22,LAC vs. PHX,LA Clippers,1,124.0,0.49539999999999995,26.6,37.8,0.6
2022-04-06,2021-22,CHI vs. BOS,Chicago Bulls,0,112.2,0.457,21.8,42.8,0.4
2022-04-06,2021-22,ATL vs. WAS,Atlanta Hawks,1,125.8,0.49119999999999997,27.2,45.6,0.8
2022-04-06,2021-22,NYK vs. BKN,New York Knicks,0,109.2,0.437,21.8,46.2,0.6
2022-04-07,2021-22,DEN vs. MEM,Denver Nuggets,1,118.8,0.5231999999999999,30.6,45.4,0.6
2022-04-07,2021-22,CHA vs. ORL,Charlotte Hornets,1,116.4,0.49160000000000004,33.2,39.2,0.4
2022-04-07,2021-22,TOR vs. PHI,Toronto Raptors,1,113.8,0.44220000000000004,21.6,47.6,0.8
2022-04-07,2021-22,MIN vs. SAS,Minnesota Timberwolves,1,120.6,0.49640000000000006,27.4,37.2,0.4
2022-04-07,2021-22,MIL vs. BOS,Milwaukee Bucks,1,119.2,0.4904,26.0,45.2,0.6
2022-04-07,2021-22,GSW vs. LAL,Golden State Warriors,1,106.6,0.4502,24.6,44.4,0.4
2022-04-07,2021-22,NOP vs. POR,New Orleans Pelicans,1,114.0,0.48579999999999995,24.4,43.2,0.8
2022-04-08,2021-22,WAS vs. NYK,Washington Wizards,0,119.8,0.5120000000000001,30.6,44.8,0.6
2022-04-08,2021-22,BKN vs. CLE,Brooklyn Nets,1,118.4,0.46699999999999997,24.4,47.0,0.6
2022-04-08,2021-22,DAL vs. POR,Dallas Mavericks,1,120.0,0.5104,25.0,39.8,0.8
2022-04-08,2021-22,CHI vs. CHA,Chicago Bulls,0,110.2,0.4586,22.4,41.4,0.4
2022-04-08,2021-22,DET vs. MIL,Detroit Pistons,0,113.8,0.45439999999999997,28.0,40.2,0.6
2022-04-08,2021-22,TOR vs. HOU,Toronto Raptors,1,114.6,0.4544,22.8,45.4,0.8
2022-04-08,2021-22,MIA vs. ATL,Miami Heat,1,122.8,0.5304,28.8,42.0,1.0
2022-04-08,2021-22,LAL vs. OKC,Los Angeles Lakers,1,112.0,0.48040000000000005,21.8,41.6,0.0
2022-04-08,2021-22,UTA vs. PHX,Utah Jazz,0,120.4,0.49779999999999996,23.8,48.4,0.6
2022-04-09,2021-22,PHI vs. IND,Philadelphia 76ers,1,119.0,0.5008,28.6,41.8,0.6
2022-04-09,2021-22,MEM vs. NOP,Memphis Grizzlies,1,116.2,0.45199999999999996,27.6,45.0,0.6
2022-04-09,2021-22,SAS vs. GSW,San Antonio Spurs,0,118.2,0.5005999999999999,29.4,45.0,0.6
2022-04-09,2021-22,LAC vs. SAC,LA Clippers,1,127.2,0.5034,26.8,41.0,0.8
2022-04-10,2021-22,MIN vs. CHI,Minnesota Timberwolves,0,123.6,0.4746,27.2,40.6,0.6
2022-04-10,2021-22,BKN vs. IND,Brooklyn Nets,1,116.0,0.44980000000000003,25.6,47.8,0.6
2022-04-10,2021-22,ORL vs. MIA,Orlando Magic,1,101.6,0.421,24.2,42.6,0.2
2022-04-10,2021-22,PHI vs. DET,Philadelphia 76ers,1,126.8,0.5222,31.6,42.4,0.8
2022-04-10,2021-22,PHX vs. SAC,Phoenix Suns,0,110.2,0.4683999999999999,28.6,45.0,0.4
2022-04-10,2021-22,CHA vs. WAS,Charlotte Hornets,1,123.0,0.5366000000000001,34.0,39.4,0.6
2022-04-10,2021-22,CLE vs. MIL,Cleveland Cavaliers,1,111.2,0.48019999999999996,22.6,41.8,0.2
2022-04-10,2021-22,MEM vs. BOS,Memphis Grizzlies,0,119.8,0.47639999999999993,30.6,44.2,0.6
2022-04-10,2021-22,NOP vs. GSW,New Orleans Pelicans,0,115.6,0.47119999999999995,25.0,42.6,0.6
2022-04-10,2021-22,DAL vs. SAS,Dallas Mavericks,1,120.0,0.5134000000000001,24.6,40.8,0.8
2022-04-10,2021-22,DEN vs. LAL,Denver Nuggets,0,120.6,0.5402,30.2,43.8,0.6
2022-04-10,2021-22,LAC vs. OKC,LA Clippers,1,126.4,0.5022,28.4,44.0,0.8
2022-04-10,2021-22,HOU vs. ATL,Houston Rockets,0,117.4,0.476,23.8,44.2,0.0
2022-04-10,2021-22,POR vs. UTA,Portland Trail Blazers,0,93.8,0.4312,24.2,35.4,0.0
2022-04-10,2021-22,NYK vs. TOR,New York Knicks,1,109.0,0.442,24.0,43.6,0.4
2022-10-18,2022-23,BOS vs. PHI,Boston Celtics,1,129.8,0.537,32.2,44.2,0.8
2022-10-18,2022-23,GSW vs. LAL,Golden State Warriors,1,115.2,0.5065999999999999,30.8,45.0,1.0
2022-10-19,2022-23,UTA vs. DEN,Utah Jazz,1,116.2,0.45519999999999994,22.8,53.4,0.6
2022-10-19,2022-23,MEM vs. NYK,Memphis Grizzlies,1,119.4,0.45599999999999996,30.8,45.2,0.4
2022-10-19,2022-23,PHX vs. DAL,Phoenix Suns,1,109.2,0.4406,28.6,47.2,0.4
2022-10-19,2022-23,DET vs. ORL,Detroit Pistons,1,110.2,0.42680000000000007,27.8,41.8,0.4
2022-10-19,2022-23,IND vs. WAS,Indiana Pacers,0,121.6,0.49000000000000005,29.4,39.4,0.0
2022-10-19,2022-23,TOR vs. CLE,Toronto Raptors,1,111.4,0.4404,21.6,44.6,0.6
2022-10-19,2022-23,BKN vs. NOP,Brooklyn Nets,0,119.0,0.4854,25.4,49.6,0.8
2022-10-19,2022-23,MIN vs. OKC,Minnesota Timberwolves,1,127.2,0.4952,28.0,37.4,0.6
2022-10-19,2022-23,SAS vs. CHA,San Antonio Spurs,0,112.8,0.4624,26.4,44.0,0.4
2022-10-19,2022-23,SAC vs. POR,Sacramento Kings,0,107.0,0.4766,25.2,39.6,0.4
2022-10-19,2022-23,MIA vs. CHI,Miami Heat,0,121.8,0.5218,25.4,40.0,0.8
2022-10-19,2022-23,ATL vs. HOU,Atlanta Hawks,1,117.4,0.4673999999999999,24.2,45.8,0.6
2022-10-20,2022-23,PHI vs. MIL,Philadelphia 76ers,0,122.6,0.5224,27.6,37.6,0.6
2022-10-20,2022-23,LAL vs. LAC,Los Angeles Lakers,0,119.4,0.4586,21.6,46.2,0.4
2022-10-21,2022-23,BKN vs. TOR,Brooklyn Nets,1,117.6,0.4904,26.4,47.0,0.8
2022-10-21,2022-23,CHA vs. NOP,Charlotte Hornets,0,125.8,0.5412000000000001,31.4,44.8,0.8
2022-10-21,2022-23,MIN vs. UTA,Minnesota Timberwolves,0,123.0,0.4782,27.8,40.8,0.6
2022-10-21,2022-23,ATL vs. ORL,Atlanta Hawks,1,116.4,0.4835999999999999,26.6,42.6,0.6
2022-10-21,2022-23,WAS vs. CHI,Washington Wizards,1,109.8,0.49060000000000004,26.2,45.8,0.4
2022-10-21,2022-23,GSW vs. DEN,Golden State Warriors,0,117.6,0.5024,31.0,46.4,1.0
2022-10-21,2022-23,HOU vs. MEM,Houston Rockets,0,114.6,0.47800000000000004,23.8,42.6,0.0
2022-10-21,2022-23,MIA vs. BOS,Miami Heat,0,118.0,0.507,24.0,41.0,0.6
2022-10-21,2022-23,IND vs. SAS,Indiana Pacers,0,118.4,0.4666,28.6,41.8,0.0
2022-10-21,2022-23,POR vs. PHX,Portland Trail Blazers,1,92.2,0.4266,22.6,34.4,0.2
2022-10-21,2022-23,NYK vs. DET,New York Knicks,1,109.4,0.44000000000000006,27.6,48.4,0.6
2022-10-22,2022-23,ORL vs. BOS,Orlando Magic,0,110.6,0.46020000000000005,25.6,45.2,0.4
2022-10-22,2022-23,DAL vs. MEM,Dallas Mavericks,1,122.4,0.5232,26.4,42.6,0.8
2022-10-22,2022-23,SAC vs. LAC,Sacramento Kings,0,104.2,0.4646,24.8,38.4,0.2
2022-10-22,2022-23,PHI vs. SAS,Philadelphia 76ers,0,114.0,0.5012000000000001,24.2,39.2,0.4
2022-10-22,2022-23,IND vs. DET,Indiana Pacers,1,121.8,0.4688,28.4,38.6,0.0
2022-10-22,2022-23,MIL vs. HOU,Milwaukee Bucks,1,118.0,0.47540000000000004,27.8,47.0,0.8
2022-10-22,2022-23,MIA vs. TOR,Miami Heat,1,116.0,0.49460000000000004,22.6,40.6,0.4
2022-10-22,2022-23,DEN vs. OKC,Denver Nuggets,1,118.0,0.495,26.6,43.0,0.4
2022-10-22,2022-23,CHI vs. CLE,Chicago Bulls,0,110.2,0.4728,21.6,40.6,0.4
2022-10-23,2022-23,LAL vs. POR,Los Angeles Lakers,0,116.8,0.4382,21.8,44.6,0.4
2022-10-23,2022-23,CLE vs. WAS,Cleveland Cavaliers,1,117.6,0.5156000000000001,28.0,42.4,0.4
2022-10-23,2022-23,OKC vs. MIN,Oklahoma City Thunder,0,103.0,0.41500000000000004,23.2,44.0,0.0
2022-10-23,2022-23,LAC vs. PHX,LA Clippers,0,116.4,0.4908,25.0,51.6,1.0
2022-10-23,2022-23,NOP vs. UTA,New Orleans Pelicans,0,120.4,0.4619999999999999,26.4,46.8,0.6
2022-10-23,2022-23,ATL vs. CHA,Atlanta Hawks,0,116.4,0.48199999999999993,25.6,43.2,0.8
2022-10-23,2022-23,GSW vs. SAC,Golden State Warriors,1,120.4,0.49400000000000005,32.0,44.0,0.8
2022-10-24,2022-23,MEM vs. BKN,Memphis Grizzlies,1,118.2,0.44980000000000003,28.2,47.2,0.6
2022-10-24,2022-23,PHI vs. IND,Philadelphia 76ers,1,112.2,0.4906,24.2,39.8,0.4
2022-10-24,2022-23,NYK vs. ORL,New York Knicks,1,111.8,0.4484,27.6,47.2,0.6
2022-10-24,2022-23,MIN vs. SAS,Minnesota Timberwolves,0,120.8,0.46560000000000007,24.8,49.6,0.6
2022-10-24,2022-23,MIA vs. TOR,Miami Heat,0,109.6,0.48040000000000005,22.4,41.2,0.4
2022-10-24,2022-23,HOU vs. UTA,Houston Rockets,1,112.6,0.4562000000000001,22.2,44.2,0.0
2022-10-24,2022-23,CHI vs. BOS,Chicago Bulls,1,110.6,0.46620000000000006,21.6,39.6,0.4
2022-10-24,2022-23,POR vs. DEN,Portland Trail Blazers,1,98.4,0.4136,18.8,41.0,0.6
2022-10-25,2022-23,OKC vs. LAC,Oklahoma City Thunder,1,104.0,0.42000000000000004,22.6,46.0,0.0
2022-10-25,2022-23,WAS vs. DET,Washington Wizards,1,104.6,0.48360000000000003,23.6,41.4,0.4
2022-10-25,2022-23,PHX vs. GSW,Phoenix Suns,1,110.0,0.4596,27.8,45.2,0.6
2022-10-25,2022-23,NOP vs. DAL,New Orleans Pelicans,1,119.2,0.46159999999999995,26.2,46.0,0.4
2022-10-26,2022-23,POR vs. MIA,Portland Trail Blazers,0,109.8,0.45459999999999995,19.4,44.2,0.8
2022-10-26,2022-23,MIN vs. SAS,Minnesota Timberwolves,1,116.6,0.4686,24.6,50.2,0.4
2022-10-26,2022-23,DEN vs. LAL,Denver Nuggets,1,120.6,0.4992,29.0,41.0,0.4
2022-10-26,2022-23,DET vs. ATL,Detroit Pistons,0,107.8,0.42300000000000004,24.2,45.2,0.2
2022-10-26,2022-23,UTA vs. HOU,Utah Jazz,1,119.2,0.462,28.2,50.0,0.8
2022-10-26,2022-23,TOR vs. PHI,Toronto Raptors,1,102.8,0.4236000000000001,23.4,42.8,0.4
2022-10-26,2022-23,NYK vs. CHA,New York Knicks,1,115.2,0.4636,28.0,48.8,0.8
2022-10-26,2022-23,MIL vs. BKN,Milwaukee Bucks,1,117.6,0.48260000000000003,27.2,47.0,0.8
2022-10-26,2022-23,CHI vs. IND,Chicago Bulls,1,111.2,0.4554,22.4,45.4,0.6
2022-10-26,2022-23,CLE vs. ORL,Cleveland Cavaliers,1,118.0,0.5034,26.8,42.6,0.6
2022-10-27,2022-23,SAC vs. MEM,Sacramento Kings,0,111.2,0.4736000000000001,26.4,42.6,0.2
2022-10-27,2022-23,OKC vs. LAC,Oklahoma City Thunder,1,105.4,0.40540000000000004,22.2,49.2,0.2
2022-10-27,2022-23,BKN vs. DAL,Brooklyn Nets,0,114.8,0.5002000000000001,25.6,41.0,0.4
2022-10-27,2022-23,GSW vs. MIA,Golden State Warriors,1,121.8,0.501,30.0,40.2,0.6
2022-10-28,2022-23,DET vs. ATL,Detroit Pistons,0,109.2,0.42379999999999995,23.6,44.8,0.2
2022-10-28,2022-23,SAS vs. CHI,San Antonio Spurs,1,118.0,0.46799999999999997,30.8,43.0,0.6
2022-10-28,2022-23,POR vs. HOU,Portland Trail Blazers,1,113.4,0.46720000000000006,19.2,45.4,0.8
2022-10-28,2022-23,PHX vs. NOP,Phoenix Suns,1,114.6,0.46180000000000004,28.6,45.6,0.6
2022-10-28,2022-23,ORL vs. CHA,Orlando Magic,1,104.2,0.4452,18.2,44.8,0.0
2022-10-28,2022-23,MIN vs. LAL,Minnesota Timberwolves,1,119.4,0.4976000000000001,26.0,49.8,0.6
2022-10-28,2022-23,WAS vs. IND,Washington Wizards,0,110.2,0.48579999999999995,24.6,43.4,0.6
2022-10-28,2022-23,TOR vs. PHI,Toronto Raptors,0,107.8,0.45500000000000007,24.4,42.0,0.6
2022-10-28,2022-23,DEN vs. UTA,Denver Nuggets,1,114.4,0.49260000000000004,29.2,42.8,0.6
2022-10-28,2022-23,BOS vs. CLE,Boston Celtics,0,120.8,0.49559999999999993,25.0,43.4,0.8
2022-10-28,2022-23,MIL vs. NYK,Milwaukee Bucks,1,114.2,0.4702,26.0,48.2,0.8
2022-10-29,2022-23,CHA vs. GSW,Charlotte Hornets,1,118.2,0.47319999999999995,27.2,45.8,0.4
2022-10-29,2022-23,SAC vs. MIA,Sacramento Kings,1,113.6,0.4816,27.2,42.2,0.2
2022-10-29,2022-23,BKN vs. IND,Brooklyn Nets,0,113.0,0.46420000000000006,23.6,40.0,0.2
2022-10-29,2022-23,MIL vs. ATL,Milwaukee Bucks,1,111.8,0.44820000000000004,24.8,50.0,0.8
2022-10-29,2022-23,DAL vs. OKC,Dallas Mavericks,0,122.4,0.5027999999999999,23.4,41.8,0.6
2022-10-29,2022-23,UTA vs. MEM,Utah Jazz,1,114.4,0.4386,28.6,47.6,0.6
2022-10-29,2022-23,CHI vs. PHI,Chicago Bulls,0,112.8,0.45499999999999996,24.2,43.8,0.4
2022-10-30,2022-23,DAL vs. ORL,Dallas Mavericks,1,118.6,0.47459999999999997,20.0,43.0,0.4
2022-10-30,2022-23,LAC vs. NOP,LA Clippers,0,102.6,0.4734,20.0,46.4,0.4
2022-10-30,2022-23,CLE vs. NYK,Cleveland Cavaliers,1,117.0,0.48339999999999994,23.8,43.8,0.8
2022-10-30,2022-23,DET vs. GSW,Detroit Pistons,1,109.0,0.42460000000000003,21.0,45.0,0.0
2022-10-30,2022-23,PHX vs. HOU,Phoenix Suns,1,117.6,0.48460000000000003,29.8,45.0,0.8
2022-10-30,2022-23,LAL vs. DEN,Los Angeles Lakers,1,102.2,0.4166,23.4,45.6,0.0
2022-10-30,2022-23,BOS vs. WAS,Boston Celtics,1,117.6,0.48900000000000005,23.8,39.0,0.6
2022-10-30,2022-23,SAS vs. MIN,San Antonio Spurs,1,123.4,0.49420000000000003,33.8,42.6,0.8
2022-10-31,2022-23,BKN vs. IND,Brooklyn Nets,1,114.6,0.4744,25.0,39.0,0.2
2022-10-31,2022-23,CHA vs. SAC,Charlotte Hornets,0,116.4,0.4554,28.4,46.6,0.4
2022-10-31,2022-23,WAS vs. PHI,Washington Wizards,0,108.0,0.4779999999999999,24.8,42.0,0.4
2022-10-31,2022-23,UTA vs. MEM,Utah Jazz,1,112.8,0.45380000000000004,26.8,43.6,0.6
2022-10-31,2022-23,MIL vs. DET,Milwaukee Bucks,1,113.4,0.4574,24.2,51.6,1.0
2022-10-31,2022-23,LAC vs. HOU,LA Clippers,1,100.2,0.4646,21.2,42.6,0.2
2022-10-31,2022-23,TOR vs. ATL,Toronto Raptors,1,104.2,0.44800000000000006,24.6,42.8,0.4
2022-11-01,2022-23,MIA vs. GSW,Miami Heat,1,108.8,0.445,24.8,40.2,0.4
2022-11-01,2022-23,OKC vs. ORL,Oklahoma City Thunder,1,113.2,0.4508,24.8,46.4,0.6
2022-11-01,2022-23,PHX vs. MIN,Phoenix Suns,1,121.0,0.4976,30.6,44.2,0.8
2022-11-01,2022-23,BKN vs. CHI,Brooklyn Nets,0,116.0,0.487,25.0,38.0,0.2
2022-11-02,2022-23,POR vs. MEM,Portland Trail Blazers,0,115.4,0.4852,21.2,45.6,0.8
2022-11-02,2022-23,NYK vs. ATL,New York Knicks,0,119.0,0.4822000000000001,24.8,49.0,0.6
2022-11-02,2022-23,MIL vs. DET,Milwaukee Bucks,1,117.4,0.4638,23.4,52.0,1.0
2022-11-02,2022-23,LAL vs. NOP,Los Angeles Lakers,1,104.6,0.4271999999999999,23.6,46.2,0.2
2022-11-02,2022-23,CLE vs. BOS,Cleveland Cavaliers,1,120.2,0.4768,25.4,44.8,1.0
2022-11-02,2022-23,CHI vs. CHA,Chicago Bulls,1,117.0,0.46799999999999997,25.0,46.0,0.6
2022-11-02,2022-23,PHI vs. WAS,Philadelphia 76ers,0,114.6,0.5105999999999999,26.6,38.4,0.8
2022-11-02,2022-23,MIA vs. SAC,Miami Heat,1,109.6,0.43600000000000005,25.6,39.2,0.4
2022-11-02,2022-23,HOU vs. LAC,Houston Rockets,0,105.6,0.41080000000000005,18.8,45.6,0.2
2022-11-02,2022-23,DAL vs. UTA,Dallas Mavericks,1,120.4,0.48,19.6,42.4,0.6
2022-11-02,2022-23,SAS vs. TOR,San Antonio Spurs,0,117.4,0.4694,32.4,45.6,0.8
2022-11-03,2022-23,OKC vs. DEN,Oklahoma City Thunder,0,113.0,0.45620000000000005,24.6,44.2,0.8
2022-11-03,2022-23,ORL vs. GSW,Orlando Magic,1,104.0,0.45,20.2,45.6,0.2
2022-11-04,2022-23,PHI vs. NYK,Philadelphia 76ers,0,112.8,0.5084000000000001,26.6,37.0,0.6
2022-11-04,2022-23,LAL vs. UTA,Los Angeles Lakers,0,109.2,0.4488,25.0,49.8,0.4
2022-11-04,2022-23,SAS vs. LAC,San Antonio Spurs,0,114.6,0.4516,32.8,46.2,0.6
2022-11-04,2022-23,MIN vs. MIL,Minnesota Timberwolves,0,111.2,0.46699999999999997,26.6,43.2,0.4
2022-11-04,2022-23,NOP vs. GSW,New Orleans Pelicans,1,114.8,0.4896,29.4,41.0,0.4
2022-11-04,2022-23,BOS vs. CHI,Boston Celtics,1,115.2,0.446,26.6,43.0,0.4
2022-11-04,2022-23,DET vs. CLE,Detroit Pistons,0,110.4,0.4476,20.4,41.4,0.2
2022-11-04,2022-23,MEM vs. CHA,Memphis Grizzlies,1,119.6,0.4944,22.8,43.8,0.6
2022-11-04,2022-23,WAS vs. BKN,Washington Wizards,0,112.6,0.48580000000000007,24.4,44.0,0.4
2022-11-04,2022-23,DAL vs. TOR,Dallas Mavericks,1,113.6,0.48,19.0,39.4,0.6
2022-11-04,2022-23,IND vs. MIA,Indiana Pacers,1,115.2,0.45099999999999996,28.4,43.4,0.4
2022-11-04,2022-23,PHX vs. POR,Phoenix Suns,0,122.0,0.4984,30.6,42.8,1.0
2022-11-05,2022-23,MIN vs. HOU,Minnesota Timberwolves,1,110.4,0.46340000000000003,26.2,42.6,0.4
2022-11-05,2022-23,PHX vs. POR,Phoenix Suns,1,120.8,0.4928,30.0,40.8,0.8
2022-11-05,2022-23,ORL vs. SAC,Orlando Magic,0,109.6,0.47379999999999994,21.4,46.6,0.4
2022-11-05,2022-23,MIL vs. OKC,Milwaukee Bucks,1,116.6,0.45199999999999996,24.0,52.4,1.0
2022-11-05,2022-23,DEN vs. SAS,Denver Nuggets,1,113.8,0.4748,27.2,49.0,0.6
2022-11-05,2022-23,CHA vs. BKN,Charlotte Hornets,0,101.6,0.41859999999999997,25.6,45.6,0.2
2022-11-05,2022-23,NYK vs. BOS,New York Knicks,0,111.0,0.45940000000000003,23.6,49.4,0.4
2022-11-05,2022-23,ATL vs. NOP,Atlanta Hawks,1,118.0,0.4831999999999999,25.6,44.2,0.6
2022-11-06,2022-23,LAL vs. CLE,Los Angeles Lakers,0,111.6,0.45599999999999996,24.2,49.8,0.4
2022-11-06,2022-23,LAC vs. UTA,LA Clippers,0,103.6,0.4788,22.8,43.2,0.6
2022-11-06,2022-23,MEM vs. WAS,Memphis Grizzlies,1,118.8,0.49639999999999995,25.4,48.2,0.6
2022-11-06,2022-23,TOR vs. CHI,Toronto Raptors,1,120.2,0.48260000000000003,25.6,44.4,0.6
2022-11-07,2022-23,MIN vs. NYK,Minnesota Timberwolves,0,109.4,0.45600000000000007,26.4,43.8,0.4
2022-11-07,2022-23,ORL vs. HOU,Orlando Magic,0,115.8,0.496,23.0,47.6,0.4
2022-11-07,2022-23,PHI vs. PHX,Philadelphia 76ers,1,111.8,0.4828,26.2,39.0,0.6
2022-11-07,2022-23,DET vs. OKC,Detroit Pistons,1,105.4,0.4298,19.0,40.2,0.2
2022-11-07,2022-23,CHA vs. WAS,Charlotte Hornets,0,101.8,0.4162,25.8,46.2,0.2
2022-11-07,2022-23,MIA vs. POR,Miami Heat,0,109.6,0.4404,23.8,38.4,0.4
2022-11-07,2022-23,IND vs. NOP,Indiana Pacers,1,114.2,0.45920000000000005,28.6,42.4,0.6
2022-11-07,2022-23,ATL vs. MIL,Atlanta Hawks,1,119.2,0.47539999999999993,26.8,45.0,0.6
2022-11-07,2022-23,CHI vs. TOR,Chicago Bulls,1,109.2,0.4586,23.6,43.6,0.4
2022-11-07,2022-23,DAL vs. BKN,Dallas Mavericks,1,113.6,0.4812,20.0,38.2,0.8
2022-11-07,2022-23,GSW vs. SAC,Golden State Warriors,1,114.0,0.46719999999999995,27.8,39.2,0.0
2022-11-07,2022-23,LAC vs. CLE,LA Clippers,1,102.0,0.4702,23.0,40.8,0.6
2022-11-07,2022-23,SAS vs. DEN,San Antonio Spurs,0,108.6,0.4626,28.8,40.6,0.4
2022-11-07,2022-23,UTA vs. LAL,Utah Jazz,1,117.0,0.485,26.6,42.4,0.8
2022-11-07,2022-23,MEM vs. BOS,Memphis Grizzlies,0,114.4,0.4756,24.0,49.6,0.6
2022-11-09,2022-23,LAC vs. LAL,LA Clippers,1,107.6,0.48760000000000003,22.0,39.2,0.8
2022-11-09,2022-23,SAC vs. CLE,Sacramento Kings,1,116.0,0.47540000000000004,26.0,40.6,0.6
2022-11-09,2022-23,TOR vs. HOU,Toronto Raptors,1,120.4,0.46640000000000004,25.6,44.2,0.6
2022-11-09,2022-23,OKC vs. MIL,Oklahoma City Thunder,0,108.0,0.4566,23.4,41.4,0.4
2022-11-09,2022-23,CHA vs. POR,Charlotte Hornets,0,97.8,0.41500000000000004,24.8,44.2,0.0
2022-11-09,2022-23,ATL vs. UTA,Atlanta Hawks,0,115.4,0.45499999999999996,25.2,45.6,0.6
2022-11-09,2022-23,BOS vs. DET,Boston Celtics,1,118.0,0.47119999999999995,27.0,43.4,0.8
2022-11-09,2022-23,CHI vs. NOP,Chicago Bulls,0,109.6,0.4736000000000001,25.2,45.4,0.6
2022-11-09,2022-23,MIN vs. PHX,Minnesota Timberwolves,0,108.6,0.46699999999999997,26.6,41.8,0.2
2022-11-09,2022-23,ORL vs. DAL,Orlando Magic,1,118.6,0.507,22.8,45.4,0.2
2022-11-09,2022-23,IND vs. DEN,Indiana Pacers,0,118.2,0.47319999999999995,29.0,43.8,0.8
2022-11-09,2022-23,SAS vs. MEM,San Antonio Spurs,0,104.6,0.4603999999999999,27.6,39.8,0.2
2022-11-09,2022-23,BKN vs. NYK,Brooklyn Nets,1,107.0,0.4822,26.0,40.0,0.6
2022-11-10,2022-23,MIA vs. CHA,Miami Heat,1,109.0,0.44699999999999995,24.4,38.6,0.4
2022-11-10,2022-23,NOP vs. POR,New Orleans Pelicans,0,117.8,0.47940000000000005,26.8,48.0,0.4
2022-11-10,2022-23,WAS vs. DAL,Washington Wizards,1,104.6,0.4718,22.6,43.8,0.4
2022-11-10,2022-23,ATL vs. PHI,Atlanta Hawks,1,116.2,0.4528,26.2,48.0,0.6
2022-11-11,2022-23,GSW vs. CLE,Golden State Warriors,1,114.6,0.47919999999999996,27.2,39.0,0.2
2022-11-11,2022-23,SAS vs. MIL,San Antonio Spurs,1,107.6,0.4726,28.2,37.2,0.0
2022-11-11,2022-23,ORL vs. PHX,Orlando Magic,1,116.4,0.5142,22.8,45.8,0.4
2022-11-11,2022-23,OKC vs. TOR,Oklahoma City Thunder,1,111.0,0.4478,23.2,43.0,0.2
2022-11-11,2022-23,NYK vs. DET,New York Knicks,1,105.6,0.429,23.2,47.0,0.4
2022-11-11,2022-23,MEM vs. MIN,Memphis Grizzlies,1,114.8,0.4716,26.6,50.8,0.8
2022-11-11,2022-23,LAL vs. SAC,Los Angeles Lakers,0,110.6,0.4688,23.4,43.0,0.2
2022-11-11,2022-23,BOS vs. DEN,Boston Celtics,1,121.2,0.4868,27.4,42.6,0.8
2022-11-12,2022-23,MIA vs. CHA,Miami Heat,1,109.8,0.44819999999999993,25.0,39.4,0.6
2022-11-12,2022-23,LAC vs. BKN,LA Clippers,0,111.4,0.5037999999999999,22.2,38.2,0.8
2022-11-12,2022-23,DAL vs. POR,Dallas Mavericks,1,100.4,0.45119999999999993,19.4,35.8,0.6
2022-11-12,2022-23,NOP vs. HOU,New Orleans Pelicans,1,113.4,0.4708,23.6,46.8,0.4
2022-11-12,2022-23,DET vs. BOS,Detroit Pistons,0,103.0,0.4178,18.2,43.6,0.2
2022-11-12,2022-23,IND vs. TOR,Indiana Pacers,1,116.6,0.46580000000000005,28.6,44.4,0.6
2022-11-12,2022-23,WAS vs. UTA,Washington Wizards,1,105.0,0.4756,23.2,46.0,0.6
2022-11-12,2022-23,PHI vs. ATL,Philadelphia 76ers,1,105.6,0.434,23.0,41.2,0.4
2022-11-13,2022-23,SAC vs. GSW,Sacramento Kings,1,118.6,0.4864,26.8,36.4,0.6
2022-11-13,2022-23,WAS vs. MEM,Washington Wizards,1,105.0,0.46020000000000005,23.2,46.6,0.6
2022-11-13,2022-23,NYK vs. OKC,New York Knicks,0,110.0,0.43620000000000003,23.2,46.0,0.6
2022-11-13,2022-23,CHI vs. DEN,Chicago Bulls,0,110.2,0.48719999999999997,25.8,43.6,0.4
2022-11-13,2022-23,PHI vs. UTA,Philadelphia 76ers,1,106.2,0.4332000000000001,22.6,40.0,0.4
2022-11-13,2022-23,LAL vs. BKN,Los Angeles Lakers,1,109.4,0.47240000000000004,21.8,40.0,0.0
2022-11-13,2022-23,CLE vs. MIN,Cleveland Cavaliers,0,112.8,0.48760000000000003,25.4,46.2,0.4
2022-11-14,2022-23,DET vs. TOR,Detroit Pistons,0,106.4,0.41740000000000005,19.2,46.6,0.2
2022-11-14,2022-23,GSW vs. SAS,Golden State Warriors,1,114.2,0.49260000000000004,27.6,39.8,0.4
2022-11-14,2022-23,ORL vs. CHA,Orlando Magic,0,117.6,0.5294,23.4,46.0,0.6
